Step,AgentID,EV_sat,Pop,EVs,total_daily_use,pop_daily_use,ev_daily_use
42,13,0.037800390574891624,15658.355677835665,592,13156.450974375124,12565.830431463122,590.6205429120001
42,14,0.01219221874405167,25296.69042538714,308,20607.876375861182,20300.594066373185,307.28230948800007
42,15,0.019430445423166548,22165.705956258866,431,18217.97472921374,17787.979029897742,429.995699316
42,16,0.009216375104803526,21981.193453849704,203,17842.43472342239,17639.90774671439,202.526976708
42,17,0.03258537576033357,18602.576422489772,606,15533.155499664043,14928.567579048044,604.5879206159999
42,18,0.008178127671024287,17537.263158856906,143,14216.320471530667,14073.653684982666,142.66678654800003
42,19,0.029650244054949332,33637.29985135849,997,27988.60995720719,26993.93313071519,994.6768264920001
42,20,0.014267734833841913,40737.84070166414,581,33271.76333780147,32692.117163085477,579.6461747159999
42,21,0.011265167843633267,11034.126030726953,124,8978.597199322381,8854.88613965838,123.71105966399999
42,22,0.030697425693789904,68222.18019325833,2094,56837.42024167382,54748.29960508982,2089.120636584
42,23,0.020464108064035435,41536.052337034605,850,34180.70136107027,33332.682000470275,848.0193606
42,24,0.0030520375540416065,16913.73606603777,52,13625.152024467312,13573.273192995312,51.878831472
42,25,0.028563217247566764,27737.819338086392,792,23049.754528926333,22259.60001881433,790.154510112
42,26,0.01736364656110257,57483.88588886246,998,47126.49292214012,46130.818425812125,995.674496328
42,27,0.012235070734329482,26753.83462225579,327,21796.190320732272,21469.952284360275,326.23803637199995
42,28,0.009182660704857066,37767.18996045552,347,30654.361376357556,30308.16994326556,346.191433092
42,29,0.01737002508423014,25219.14006304756,438,20675.33928876367,20238.35990059567,436.979388168
42,30,0.017310230297016175,24377.878023905763,422,19984.263784976378,19563.247114184374,421.01667079199996
42,31,0.017349100350423738,28887.558457372175,501,23682.09824987717,23182.265662041173,499.832587836
42,32,0.025512792694727515,50858.91222998455,1298,42109.252511690596,40814.2770645626,1294.975447128
42,33,0.020406093028714663,42082.257406815705,859,34628.00995809361,33771.0115689696,856.998389124
42,34,0.02039701633926704,25977.233463329656,530,21375.494867402052,20846.72985432205,528.7650130799999
42,35,0.03167129883819395,50733.63152050099,1607,42316.994721654046,40713.73929520205,1603.255426452
42,36,0.023465689694422972,30247.475234146706,710,24981.944458962735,24273.598875402735,708.34558356
42,37,0.02247078027508267,9765.3469977669,219,8055.180659791937,7836.690965707937,218.489694084
42,38,0.025548555694385553,15702.13088665154,401,13001.025640773862,12600.960036537861,400.06560423599996
42,39,0.022468632984840864,19339.671281328996,435,15954.07258192652,15520.08620326652,433.98637866
42,40,0.023454468264022355,44338.49731149379,1040,36619.22072191377,35581.64409247377,1037.5766294399998
42,41,0.01323205909184844,14887.267520560872,197,12143.573142942101,11947.032185250102,196.540957692
42,42,0.028565093741416706,8843.191782584272,253,7349.071874031879,7096.66140552388,252.410468508
42,43,0.0,1.2625509329959765,0,1.0131971237292712,1.0131971237292712,0.0
42,44,0.016340075947236056,13771.49080627432,225,11276.097085135143,11051.621372035142,224.47571309999998
42,45,0.021449157040603073,7504.064327367347,161,6182.636466308297,6022.011622712297,160.624843596
42,46,0.035809609969711206,8278.249937504745,296,6938.605846303558,6643.295574847558,295.31027145600007
42,47,0.0,1502.4456044210565,0,1205.712597547898,1205.712597547898,0.0
42,48,0.006126224298892466,8358.590591868198,51,6758.65011161023,6707.768949974229,50.881161636
42,49,0.013256832079899182,19489.66238943434,258,15897.852885209057,15640.454067521057,257.398817688
42,50,0.02453726120937112,11716.178497694596,287,9688.564487331914,9402.233244399915,286.33124293199995
42,51,0.01122465420752535,37768.122588972044,424,30731.930388114066,30308.91837765007,423.012010464
42,52,0.013286403901476928,23106.907163268257,307,18849.57763817478,18543.29299852278,306.284639652
42,53,0.0,199.48244135018996,0,160.08465918352746,160.08465918352746,0.0
42,54,0.028608172724517256,8968.523206345848,257,7453.641020944544,7197.239873092543,256.401147852
42,55,0.029611536752539535,2535.903294270738,75,2109.887631352268,2035.0623936522672,74.8252377
42,56,0.0,5083.587871519467,0,4079.5792668943727,4079.5792668943727,0.0
42,57,0.0,3900.671277191787,0,3130.288699946409,3130.288699946409,0.0
42,58,0.0,5685.088020493005,0,4562.283136445637,4562.283136445637,0.0
42,59,0.0,84.99461787302313,0,68.20818084310106,68.20818084310106,0.0
42,60,0.01226668095594352,16230.694998808101,199,13223.669033907503,13025.132736543503,198.536297364
43,0,0.013255888444496945,16163.806679044827,214,13184.956204837476,12971.454859933474,213.501344904
43,1,0.03674595954284611,25992.036101409773,955,21811.383664761346,20858.60897138134,952.7746933799999
43,2,0.012270254337266336,22661.031862126936,278,18462.83028376487,18185.47806935687,277.352214408
43,3,0.02045628070681246,40046.055179991235,819,32954.05087762696,32136.959281942967,817.091595684
43,4,0.022516977588971112,20164.150356651495,454,16634.672766756827,16181.730661212827,452.94210554399996
43,5,0.007142598207774704,19456.18991272692,139,15752.268512167355,15613.592404963354,138.676107204
43,6,0.010224240428164888,14682.076698213867,150,11932.017025716628,11782.366550316628,149.6504754
43,7,0.020445003975200667,25026.11370461575,512,20594.263203986142,20083.456247954142,510.806956032
43,8,0.007157862278264598,19454.659080941427,139,15751.040019659496,15612.363912455496,138.676107204
43,9,0.015293955073356449,23122.877989893062,354,18909.284708833184,18556.109586889186,353.175121944
43,10,0.014328404459390197,17655.918421516613,253,14421.285001775082,14168.874533267084,252.410468508
43,11,0.0327481999595516,29392.565925936688,963,24548.290207632195,23587.534155564193,960.756052068
43,12,0.03262901721896058,39960.914431175544,1304,33369.59529716238,32068.633831018375,1300.961466144
43,13,0.037815956883858984,15722.337769689382,595,13210.78961259573,12617.176060175732,593.61355242
43,14,0.012200310838357528,25351.580236657126,309,20652.923119241343,20344.643139917345,308.27997932399995
43,15,0.01944792237566299,22308.411548754593,434,18335.48897669956,17902.500267875563,432.988708824
43,16,0.009221474742024128,22081.04636878777,204,17923.564357496187,17720.039710952187,203.524646544
43,17,0.03259776307302589,18718.304998185868,610,15630.01836100416,15021.43976104416,608.5785999599999
43,18,0.008181803254247682,17579.561495705053,144,14251.262556687305,14107.598100303305,143.66445638400003
43,19,0.029664547411889026,33786.35055460256,1002,28113.21149574056,27113.54632006856,999.665175672
43,20,0.014274858711754728,40987.6244544522,585,33476.205478757896,32892.568624697895,583.63685406
43,21,0.011270552602785389,11083.691665533936,125,9019.371291090984,8894.662561590985,124.70872949999999
43,22,0.03071188402352189,68633.99174231215,2108,57181.8663874935,55078.7783732055,2103.088014288
43,23,0.02047786560780747,41800.303804428906,856,34398.7491826702,33544.7438030542,854.005379616
43,24,0.0030538133561709047,17058.614836089582,52,13741.417237433892,13689.538405961892,51.878831472
43,25,0.028566851955164216,27999.992939585773,800,23268.13020281758,22469.99433401758,798.1358688
43,26,0.01737155943694026,57700.23072963501,1002,47304.1003362041,46304.4351605321,999.665175672
43,27,0.012240251947139059,26815.302217692824,328,21846.515735906494,21519.280029698493,327.235706208
43,28,0.009185650369424873,37873.990467521944,348,30741.06645311436,30393.877350186365,347.189102928
43,29,0.01737735208346531,25303.66144252445,440,20745.163035465874,20306.18830762587,438.97472784
43,30,0.01731964339206902,24534.660491421524,425,20113.074724665774,19689.065044365772,424.0096803
43,31,0.01735631312153474,28910.501174465993,502,23701.507450180958,23200.67719250896,500.830257672
43,32,0.02551197148893236,51139.30163548177,1305,42341.24869845412,41039.28956247412,1301.95913598
43,33,0.02041405010410662,42383.98023435168,865,34876.12854620723,34013.144138067226,862.98440814
43,34,0.020398910197917897,26171.819922103085,534,21535.641179911727,21002.88548748773,532.755692424
43,35,0.03168854084326925,50923.78114338341,1614,42476.57348286919,40866.33436756519,1610.239115304
43,36,0.02347174346907831,30431.94972050529,714,25133.9759136095,24421.6396507055,712.336262904
43,37,0.022483677685200175,9839.280772915967,221,8116.507854021064,7896.022820265064,220.48503375599998
43,38,0.025558318167184225,15787.462137281122,404,13072.496978912102,12669.4383651681,403.058613744
43,39,0.022485073077870874,19506.069021328534,439,16091.59744762015,15653.620389616148,437.977058004
43,40,0.023467315778303396,44665.02788609493,1048,36889.242866719185,35843.684878591186,1045.557988128
43,41,0.013237396868098045,14958.306730847697,198,12201.579779033278,12004.041151505277,197.538627528
43,42,0.028577647052958906,8849.438382725037,253,7354.084770644843,7101.674302136842,252.410468508
43,43,0.0,1.2734304805483996,0,1.0219279606400908,1.0219279606400908,0.0
43,44,0.01635215700070432,13809.152312544486,226,11307.31811375295,11081.84473081695,225.473382936
43,45,0.021465804992362426,7557.043550597217,162,6226.149962786267,6064.5274493542665,161.622513432
43,46,0.035828627907949856,8316.993252165064,298,6971.692695990465,6674.387084862464,297.305611128
43,47,0.0,1509.2281880134747,0,1211.1556208808133,1211.1556208808133,0.0
43,48,0.00612889621282366,8402.732631404831,51,6794.0740983383785,6743.192936702378,50.881161636
43,49,0.01325811522152737,19570.039226867393,259,15963.352967085084,15704.956479561084,258.396487524
43,50,0.02455366020612267,11755.909351057198,289,9722.443836827402,9434.117254223402,288.326582604
43,51,0.011230984886019837,37792.93766866205,424,30751.844489565297,30328.8324791013,423.012010464
43,52,0.013293574861691094,23191.64208383192,308,18918.575081763116,18611.292772275116,307.28230948800007
43,53,0.0,200.9288221078853,0,161.24537974157798,161.24537974157798,0.0
43,54,0.028626489382885843,9025.563395446523,258,7500.413442533836,7243.014624845836,257.398817688
43,55,0.02963646012978335,2549.5038047304647,76,2121.799710832198,2045.976803296198,75.822907536
43,56,0.0,5110.389703357702,0,4101.087736944556,4101.087736944556,0.0
43,57,0.0,3927.6450211487963,0,3151.9351294719095,3151.9351294719095,0.0
43,58,0.0,5709.5761960311365,0,4581.934897314988,4581.934897314988,0.0
43,59,0.0,85.65875267038908,0,68.74114901798723,68.74114901798723,0.0
43,60,0.012271084670746316,16234.195170032965,199,13226.477921315454,13027.941623951454,198.536297364
44,0,0.013271944008762637,16309.401667089856,216,13303.791522415611,13088.29483783961,215.496684576
44,1,0.0367755761495276,25976.75223064103,955,21799.118358469426,20846.34366508943,952.7746933799999
44,2,0.012275546057356267,22696.330861921022,279,18492.15540093562,18213.80551669162,278.349884244
44,3,0.020462077123675503,40400.96903278456,827,33246.85060318161,32421.777648809613,825.072954372
44,4,0.022526562906910828,20250.446362879313,456,16705.92065142665,16250.983206210649,454.937445216
44,5,0.007142853368931976,19500.17604789888,139,15787.567385642851,15648.891278438852,138.676107204
44,6,0.010227138613162249,14791.576617397652,151,12020.888380697616,11870.240235461615,150.648145236
44,7,0.02046463652086628,25161.36276524014,515,20705.793584645216,20191.99361910521,513.79996554
44,8,0.00716198528116375,19568.910776930177,140,15843.72467552647,15704.050898486468,139.67377704
44,9,0.015299993320009983,23233.42550868523,355,18998.996762499897,18644.8239707199,354.17279178
44,10,0.014339881161401459,17808.38746627088,255,14545.636749862382,14291.230941682383,254.40580818
44,11,0.03276692459949708,29422.052761134277,964,24572.95106271426,23611.19734081026,961.7537219039999
44,12,0.03265540339448579,40118.32119361042,1310,33501.90024303237,32194.952757872365,1306.94748516
44,13,0.037836983020876125,15764.409725790607,596,13245.550027202964,12650.938804946964,594.611222256
44,14,0.012201816574444092,25428.26463896117,310,20715.46002192634,20406.182372766336,309.27764916
44,15,0.01945732636033827,22417.76735983662,436,18425.242354764887,17990.25830626889,434.984048496
44,16,0.009225487744077164,22073.196233472823,204,17917.264623905943,17713.739977361944,203.524646544
44,17,0.03261441916429114,18733.594228675818,611,15643.285638308345,15033.709368512344,609.576269796
44,18,0.008185262546866743,17698.405043321647,145,14347.632173485625,14202.970047265624,144.66212622
44,19,0.029675734754963358,33956.292425596075,1008,28255.575866228854,27249.924671540855,1005.651194688
44,20,0.014281392244550684,41133.41356281511,587,33595.19657789113,33009.56438415913,585.632193732
44,21,0.011274394627885487,11088.970426067708,125,9023.607496419336,8898.898766919336,124.70872949999999
44,22,0.030726117397550445,68686.36060250523,2110,57225.887737470446,55120.804383510454,2105.0833539600003
44,23,0.020492231144807128,42058.52692975697,862,34611.95925976197,33751.967861129975,859.991398632
44,24,0.0030547392311382608,17170.430311900487,52,13831.14915677214,13779.270325300144,51.878831472
44,25,0.02859150702933052,28034.256488984913,802,23297.622040882397,22497.490832410396,800.1312084719999
44,26,0.017383106067239647,58008.00977447671,1008,47557.07903870557,46551.42784401757,1005.651194688
44,27,0.012248810413334565,26964.544703278374,330,21968.278170260895,21639.0471243809,329.23104588
44,28,0.009188117020691963,38109.73312719545,350,30932.245277174352,30583.060834574353,349.1844426
44,29,0.01738283250145091,25359.789669873677,441,20791.203607749627,20351.231210073627,439.972397676
44,30,0.01733233947742665,24641.701139473647,427,20200.970184399604,19774.965164427605,426.005019972
44,31,0.017369075055357713,29032.918284022067,504,23801.742520271713,23298.91692292771,502.825597344
44,32,0.025520023327153887,51629.640835477156,1318,42747.71561431842,41432.78677047041,1314.928843848
44,33,0.020418198880016992,42782.41213310133,874,35204.84917347782,34332.88573681382,871.963436664
44,34,0.02041306101203948,26351.797469595425,538,21684.06384111833,21147.31746935033,536.746371768
44,35,0.031722251208649466,51170.78080203253,1623,42683.76973745911,41064.55159363111,1619.2181438280002
44,36,0.023479342466386083,30552.05901721949,717,25233.356633730644,24518.02736131864,715.329272412
44,37,0.022502346028040826,9871.09564278465,222,8143.036956926682,7921.5542533346825,221.482703592
44,38,0.02556762209653973,15886.526286441593,406,13153.99129828538,12748.937344869379,405.053953416
44,39,0.022493790225848027,19544.197398693446,440,16123.19314029149,15684.218412451492,438.97472784
44,40,0.0234756263173677,44920.49138376269,1055,37101.23601244955,36048.69433546956,1052.5416769800001
44,41,0.013249321171217448,15084.294298802042,200,12304.680141988638,12105.14617478864,199.5339672
44,42,0.028591857613246306,8893.769003051935,254,7390.6577632931785,7137.249624949179,253.408138344
44,43,0.0,1.280750433048499,0,1.0278022225214203,1.0278022225214203,0.0
44,44,0.016353958526937853,13835.468488321145,226,11328.43684481372,11102.963461877718,225.473382936
44,45,0.02148218480552988,7552.457149291969,162,6222.469375738806,6060.846862306806,161.622513432
44,46,0.03584505516101935,8313.36719114519,298,6968.782782022015,6671.477170894015,297.305611128
44,47,0.0,1518.6967657955583,0,1218.7541545509357,1218.7541545509357,0.0
44,48,0.006132326722768407,8408.15799485613,52,6799.425622344044,6747.546790872045,51.878831472
44,49,0.01326545448359277,19761.40887800806,262,16119.92012163347,15858.530624601468,261.389497032
44,50,0.024555385931285735,11820.421067496389,290,9775.212159105853,9485.887906665854,289.32425244
44,51,0.011231525281024217,38055.828102111685,427,30965.80707191663,30539.80205194463,426.005019972
44,52,0.013299477765855628,23337.43513302907,310,19037.56934341583,18728.29169425583,309.27764916
44,53,0.0,201.10526325599113,0,161.38697376293288,161.38697376293288,0.0
44,54,0.028625188827697875,9108.596027456198,261,7570.040139229599,7309.648312033599,260.391827196
44,55,0.02964402919949857,2570.8056096790037,76,2138.8944093034006,2063.0715017674006,75.822907536
44,56,0.0,5156.006233883139,0,4137.69500269122,4137.69500269122,0.0
44,57,0.0,3936.856268518401,0,3159.327155486017,3159.327155486017,0.0
44,58,0.0,5725.08998704313,0,4594.384714602112,4594.384714602112,0.0
44,59,0.0,86.47770566102369,0,69.39835879297152,69.39835879297152,0.0
44,60,0.012271412429876942,16300.307537045497,200,13280.530765679012,13080.996798479013,199.5339672
45,0,0.0132790251363184,16356.804367552773,217,13342.829859373101,13126.3355049611,216.494354412
45,1,0.03678476776919992,26099.591190234973,960,21902.684972723568,20944.921930163568,957.7630425599999
45,2,0.012278421557425121,22817.284120786495,280,18590.21806101116,18310.870506931165,279.34755408
45,3,0.020459047349280238,40582.41120846407,830,33395.45095867242,32567.38499479242,828.06596388
45,4,0.022535459268062424,20355.472425020685,459,16793.197075803102,16335.266621079103,457.930454724
45,5,0.007144920561893354,19629.94988599959,140,15892.70856055467,15753.034783514673,139.67377704
45,6,0.010233954599996688,14803.219705185376,151,12030.231958647266,11879.583813411266,150.648145236
45,7,0.02047636978274238,25268.22112253915,517,20793.54275604967,20277.747450837673,515.795305212
45,8,0.0071704742785778895,19645.030506663006,141,15905.808428473065,15765.136981597063,140.671446876
45,9,0.015307621591916525,23365.371740012382,358,19107.876622647935,18750.710821359935,357.165801288
45,10,0.014342009657985292,17895.868889897713,257,14617.835931994918,14361.434784142917,256.401147852
45,11,0.03278070689576464,29626.94204222977,971,24744.358399645393,23775.62098888939,968.737410756
45,12,0.03266991744467265,40221.64282993443,1314,33588.80653552638,32277.86837102238,1310.938164504
45,13,0.03785975491008297,15824.277686769014,599,13296.587075396135,12698.982843632133,597.604231764
45,14,0.0122075600163478,25551.932111398535,312,20816.698508229325,20505.425519397326,311.272988832
45,15,0.019470507537289457,22590.983854896003,440,18568.239271394043,18129.26454355404,438.97472784
45,16,0.00923235590329086,22182.787684731335,205,18006.2094333769,17801.687116996894,204.52231638
45,17,0.032616062765306555,18821.56244229642,614,15716.873139246878,15104.30385994288,612.569279304
45,18,0.008195777338677579,17901.25889195789,147,14512.417726688205,14365.760260796207,146.657465892
45,19,0.029685943314392813,34175.283709663636,1015,28438.300060545072,27425.665177005067,1012.63488354
45,20,0.014292671112634794,41318.235466446225,591,33747.506834899104,33157.8839618231,589.6228730759999
45,21,0.01128546784209897,11169.06172465954,126,9088.87843337528,8963.17203403928,125.706399336
45,22,0.030731663789750018,69018.41813717858,2121,57503.33827724182,55387.28055508582,2116.057722156
45,23,0.020497153335173872,42161.99143233821,864,34696.98486275542,33834.99812445142,861.986738304
45,24,0.003056628273703712,17367.618337957752,53,13990.3902175191,13937.513716211099,52.876501308
45,25,0.028607183471449235,28176.48819700919,806,23415.753665915876,22611.631778099876,804.121887816
45,26,0.01738746184662605,58488.65138733052,1017,47951.77296154475,46937.14273833275,1014.630223212
45,27,0.012250037755803082,27230.462766064957,334,22185.668094991128,21852.446369767127,333.221725224
45,28,0.009193985726598852,38370.375539294015,353,31144.40382239145,30792.22637028345,352.17745210800007
45,29,0.017394445823624784,25432.273279602363,442,20850.369374392896,20409.399306880896,440.97006751199996
45,30,0.01733459845969309,24903.092581831155,432,20415.725166071505,19984.731796919506,430.993369152
45,31,0.017376331869850714,29251.617340144283,508,23981.23919215379,23474.422915465788,506.816276688
45,32,0.02553373066343612,51763.18523928458,1322,42858.87567771788,41539.956154525884,1318.919523192
45,33,0.020440155440884174,43084.86178778733,881,35454.548710215335,34575.60158469934,878.947125516
45,34,0.020419881947991093,26536.919585727628,542,21836.61501865842,21295.87796754642,540.737051112
45,35,0.03172081652884328,51442.56636471118,1632,42910.85668003273,41282.65950768072,1628.197172352
45,36,0.023490623765900998,30741.76445763426,722,25390.583598843496,24670.265977251493,720.317621592
45,37,0.022527878697537116,9908.180125492872,223,8173.79492413603,7951.314550708032,222.48037342799998
45,38,0.025587506149046226,15959.60781294653,408,13214.63456297759,12807.58526988959,407.049293088
45,39,0.022504423277020034,19579.868710889325,441,16152.817038164683,15712.844640488684,439.972397676
45,40,0.023487518189735327,45344.715906819896,1065,37451.65289056297,36389.13451522297,1062.5183753400001
45,41,0.013262611006852656,15173.002426056548,201,12376.86608394638,12176.33444691038,200.531637036
45,42,0.028606379762332303,8919.925415843447,255,7412.6459543943665,7158.240146214367,254.40580818
45,43,0.0,1.2868649633246594,0,1.0327091330680394,1.0327091330680394,0.0
45,44,0.016370422494093307,13933.060546180357,228,11408.749810917738,11181.281088309737,227.468722608
45,45,0.021489525350360788,7594.699752718762,163,6257.366734824806,6094.746551556807,162.620183268
45,46,0.0358460773253799,8383.420006068352,301,7027.993175505853,6727.694554869854,300.29862063599995
45,47,0.0,1529.086728451923,0,1227.0920995826682,1227.0920995826682,0.0
45,48,0.0061360293989121345,8413.672897520988,52,6803.851331732592,6751.972500260594,51.878831472
45,49,0.01327168956296017,19945.766463083935,265,16270.86009316486,16006.47758662486,264.38250653999995
45,50,0.02457072209885397,11901.085625586169,292,9841.940806644901,9550.621214532901,291.31959211200007
45,51,0.011235761352671653,38381.61362077864,431,31231.24062999086,30801.24493067486,429.995699316
45,52,0.01330810407991861,23448.474599626497,312,19128.673855032266,18817.400866200267,311.272988832
45,53,0.0,202.3125190034894,0,162.35579650030024,162.35579650030024,0.0
45,54,0.02863853907066503,9150.492722853978,262,7604.659907122319,7343.2704100903175,261.389497032
45,55,0.029659677774304668,2588.6160189111015,77,2154.184932548159,2077.3643551761593,76.82057737200002
45,56,0.0,5178.5655747781175,0,4155.79887375944,4155.79887375944,0.0
45,57,0.0,3962.1656033792933,0,3179.6378967118835,3179.6378967118835,0.0
45,58,0.0,5743.836442423802,0,4609.428745045101,4609.428745045101,0.0
45,59,0.0,86.69121282758277,0,69.56969829413518,69.56969829413518,0.0
45,60,0.012281703666263171,16297.142622079495,200,13277.990921418796,13078.456954218796,199.5339672
46,0,0.01327900670474102,16360.237436935515,217,13345.584897552753,13129.090543140752,216.494354412
46,1,0.03681279724567399,26274.476283052154,967,22050.013948561358,21085.267217149358,964.746731412
46,2,0.012283717777885537,22871.59395510654,281,18634.799372888996,18354.454148973,280.345223916
46,3,0.02046998904873566,40821.96296349835,836,33593.677261103425,32759.62527820743,834.051982896
46,4,0.022544464045054245,20445.435420369704,461,16867.38771924269,16407.461924846688,459.925794396
46,5,0.007149301055582893,19790.028044318347,141,16022.168952441474,15881.497505565476,140.671446876
46,6,0.010240392173535848,14871.173936435021,152,12085.762899061107,11934.117083989107,151.645815072
46,7,0.020487156612707818,25290.50952079917,518,20812.426865489335,20295.633890441335,516.792975048
46,8,0.00717491198852567,19690.837762573596,141,15942.56875134131,15801.89730446531,140.671446876
46,9,0.015316601154100506,23478.259561400264,360,19200.46443898371,18841.30329802371,359.16114096
46,10,0.014350458195479664,17928.452197096285,257,14643.98403602177,14387.582888169769,256.401147852
46,11,0.03280104966271156,29580.290010432855,970,24705.92247429237,23738.18273337237,967.73974092
46,12,0.03268930942685409,40250.27607737103,1316,33613.78005626626,32300.846552090254,1312.933504176
46,13,0.03786808280576038,15840.446064061189,600,13310.559868009106,12711.957966409105,598.6019016
46,14,0.012215583079490876,25692.411566323124,314,20931.42861047831,20618.16028197431,313.268328504
46,15,0.019486568404269836,22707.547496917145,442,18663.776933788005,18222.80686627601,440.97006751199996
46,16,0.009232541004645016,22396.824172075758,207,18179.9690541428,17973.451398090794,206.517656052
46,17,0.032633773012074735,18903.513562622153,617,15785.631922816277,15170.069634004281,615.5622888120001
46,18,0.00819986798686952,17982.494534818637,147,14577.609330083958,14430.951864191959,146.657465892
46,19,0.029698496202081065,34262.43351856217,1018,28511.230791694143,27495.60289864614,1015.627893048
46,20,0.014291416755056359,41536.40979220688,594,33925.584740830025,33332.96885824602,592.615882584
46,21,0.011288238038371297,11299.581269927585,128,9195.615708124888,9067.913969116888,127.701739008
46,22,0.030743381786436107,69370.80171261805,2133,57798.09813456399,55670.06837437599,2128.0297601879997
46,23,0.020511166142881843,42308.80238648918,868,34818.79133280557,33952.81391515757,865.977417648
46,24,0.0030575635569577877,17362.250431416946,53,13986.0824725201,13933.2059712121,52.876501308
46,25,0.02861726285503313,28464.250457601658,815,23655.66190856533,22842.56099222533,813.10091634
46,26,0.01739838417352141,58719.58476176395,1022,48142.08534370758,47122.46677131558,1019.6185723919999
46,27,0.012254758245200625,27347.774326584888,335,22280.80829214437,21946.588897084373,334.21939506
46,28,0.009198364858317069,38674.57418087539,356,31391.516241768502,31036.3457801525,355.170461616
46,29,0.017405230906791858,25651.766340840288,446,21030.503235380333,20585.542488524337,444.96074685599996
46,30,0.0173418980440861,25003.41294102577,434,20498.22759399718,20065.23888517318,432.988708824
46,31,0.0173828405477327,29475.43140458655,512,24164.840658212706,23654.033702180706,510.806956032
46,32,0.025549920812209286,51962.78025681508,1328,43025.03669830211,41700.1311560941,1324.905542208
46,33,0.020449209949956127,43395.40433009474,887,35709.745119433035,34824.81197490102,884.933144532
46,34,0.020427924039100296,26607.571694734444,544,21895.308675808392,21352.576285024392,542.732390784
46,35,0.031721922183716805,51536.75918560153,1635,42989.43942830523,41358.24924644523,1631.19018186
46,36,0.02349835866367892,30803.60822049183,724,25442.2085582087,24719.895596944698,722.312961264
46,37,0.022541760457350037,9948.189123259075,224,8206.899814679407,7983.421771415409,223.478043264
46,38,0.025600425198477158,15980.411781427478,409,13232.327417519553,12824.280454595553,408.04696292399996
46,39,0.02251875273232113,19616.17294475146,442,16182.948855675048,15741.978788163047,440.97006751199996
46,40,0.023496540820122425,45592.75255533154,1071,37656.68832000956,36588.18392565356,1068.504394356
46,41,0.01326865845906867,15256.995576478615,202,12445.268256996089,12243.73895012409,201.529306872
46,42,0.02861260845614485,8964.532552146797,256,7449.4408511138045,7194.037373097804,255.403478016
46,43,0.0,1.296880794218715,0,1.0407468373605189,1.0407468373605189,0.0
46,44,0.01638171496294182,13989.333993504293,229,11454.906922231195,11226.440529787194,228.46639244399998
46,45,0.021494248130390015,7623.762970451302,164,6281.687636891171,6118.06978378717,163.617853104
46,46,0.035844697237261365,8448.997411801416,303,7082.614383278637,6780.320422970637,302.29396030799995
46,47,0.0,1534.320569523996,0,1231.2922570430069,1231.2922570430069,0.0
46,48,0.006140936930611895,8444.870291198273,52,6828.887240158614,6777.008408686615,51.878831472
46,49,0.013277874215858606,20107.52602145869,267,16402.6674784326,16136.289632220598,266.377846212
46,50,0.02458555245924769,11956.500002662426,294,9888.406183920597,9595.091252136597,293.314931784
46,51,0.01124730897840585,38613.18789887563,434,31420.071997671694,30987.08328884769,432.988708824
46,52,0.013317590216550643,23557.913159346324,314,19218.493638879427,18905.22531037543,313.268328504
46,53,0.0,203.72279516519708,0,163.48754312007068,163.48754312007068,0.0
46,54,0.028653428978731035,9192.541811492234,263,7639.4019705905175,7377.014803722518,262.387166868
46,55,0.02968192745220363,2595.3914836531167,77,2159.622243003626,2082.8016656316263,76.82057737200002
46,56,0.0,5205.019083089836,0,4177.027814179594,4177.027814179594,0.0
46,57,0.0,3983.299206985423,0,3196.5976136058025,3196.5976136058025,0.0
46,58,0.0,5756.17931775058,0,4619.33390249484,4619.33390249484,0.0
46,59,0.0,86.90710921884576,0,69.74295514812373,69.74295514812373,0.0
46,60,0.0122873466651138,16439.96282466371,202,13394.59947366463,13193.070166792628,201.529306872
47,0,0.013283641770777252,16386.581390401632,218,13367.723590045312,13150.231565797312,217.492024248
47,1,0.0368414483144145,26395.606806859396,972,22152.209543096662,21182.474462504666,969.7350805919999
47,2,0.012290833100060556,22984.794506152,283,18727.638154774984,18445.29759118698,282.340563588
47,3,0.020476075046410094,40828.109809598056,836,33598.61010509844,32764.558122202445,834.051982896
47,4,0.022547053953290864,20549.990196995794,463,16953.288267157128,16491.367133089127,461.921134068
47,5,0.0071534225450102995,19909.721083601384,142,16119.22028630211,15977.551169590113,141.669116712
47,6,0.010242300739173602,14927.41655001445,153,12131.895266294598,11979.251781386596,152.643484908
47,7,0.020504963619677078,25379.438208977568,520,20885.7874774245,20366.999162704502,518.7883147199999
47,8,0.007180704112159149,19804.423016773526,142,16034.718587672754,15893.049470960754,141.669116712
47,9,0.015325166276753737,23664.386751372713,363,19352.824518444602,18990.670367976603,362.154150468
47,10,0.014355572181577948,17971.856412155263,258,14679.8135884426,14422.4147707546,257.398817688
47,11,0.03281296362986016,29708.06811460797,975,24813.4527520729,23840.724661972898,972.7280901
47,12,0.032711563417364135,40623.83247662504,1329,33926.528774535596,32600.625562491598,1325.9032120439997
47,13,0.03789371288958303,15920.303981122132,603,13377.638855958512,12776.043944850511,601.594911108
47,14,0.012223640226685675,25861.60705311402,316,21069.203328300006,20753.939660124004,315.26366817600007
47,15,0.01950170067452189,22875.488341802775,446,18802.540141152727,18357.57939429673,444.96074685599996
47,16,0.009237728344007453,22492.214772062984,208,18257.517680468547,18050.002354580545,207.515325888
47,17,0.032637259506733726,18947.050716258145,618,15821.568158445161,15205.008199797161,616.5599586479999
